,timestep_int,age_bin,USER_gender,USER_eldership,count,timestep
729,909,"(49, 59]",Vyras,Verkiai,9.449453217605743,2024-07
730,909,"(49, 59]",Vyras,Šnipiškės,4.381309436022338,2024-07
731,909,"(49, 59]",Vyras,Naujininkai,6.658777815615625,2024-07
732,909,"(49, 59]",Vyras,Vilkpėdė,4.34212614044664,2024-07
733,909,"(49, 59]",Vyras,Paneriai,3.016497735261783,2024-07
734,909,"(49, 59]",Vyras,Grigiškės,2.246539026691238,2024-07
735,909,"(49, 59]",Moteris,Justiniškės,5.608152413827307,2024-07
736,909,"(49, 59]",Moteris,Žirmūnai,7.909293791919971,2024-07
737,909,"(49, 59]",Moteris,Žvėrynas,3.9802143683396896,2024-07
738,909,"(49, 59]",Moteris,Pašilaičiai,8.658408987516104,2024-07
739,909,"(49, 59]",Moteris,Lazdynai,6.386805678434056,2024-07
740,909,"(49, 59]",Moteris,Naujamiestis,7.080111350561115,2024-07
741,909,"(49, 59]",Moteris,Naujoji Vilnia,7.820102989039196,2024-07
742,909,"(49, 59]",Moteris,Antakalnis,7.860896922124461,2024-07
743,909,"(49, 59]",Moteris,Senamiestis,5.992957710596761,2024-07
744,909,"(49, 59]",Moteris,Fabijoniškės,7.518110224381548,2024-07
745,909,"(49, 59]",Moteris,Šeškinė,6.253025709763998,2024-07
746,909,"(49, 59]",Moteris,Pilaitė,6.8922416963882895,2024-07
747,909,"(49, 59]",Moteris,Karoliniškės,5.359637903929887,2024-07
748,909,"(49, 59]",Moteris,Rasos,3.689544863186674,2024-07
749,909,"(49, 59]",Moteris,Viršuliškės,3.6294834629035897,2024-07
750,909,"(49, 59]",Moteris,Verkiai,9.780379270733103,2024-07
751,909,"(49, 59]",Moteris,Šnipiškės,4.712235489149695,2024-07
752,909,"(49, 59]",Moteris,Naujininkai,6.989703868742982,2024-07
753,909,"(49, 59]",Moteris,Vilkpėdė,4.673052193573996,2024-07
754,909,"(49, 59]",Moteris,Paneriai,3.34742378838914,2024-07
755,909,"(49, 59]",Moteris,Grigiškės,2.5774650798185945,2024-07
756,909,"(29, 39]",Vyras,Justiniškės,11.306651783299383,2024-07
757,909,"(29, 39]",Vyras,Žirmūnai,13.607793161392049,2024-07
758,909,"(29, 39]",Vyras,Žvėrynas,9.678713737811766,2024-07
759,909,"(29, 39]",Vyras,Pašilaičiai,14.356908356988178,2024-07
760,909,"(29, 39]",Vyras,Lazdynai,12.085305047906132,2024-07
761,909,"(29, 39]",Vyras,Naujamiestis,12.778610720033189,2024-07
762,909,"(29, 39]",Vyras,Naujoji Vilnia,13.51860235851127,2024-07
763,909,"(29, 39]",Vyras,Antakalnis,13.559396291596538,2024-07
764,909,"(29, 39]",Vyras,Senamiestis,11.691457080068837,2024-07
765,909,"(29, 39]",Vyras,Fabijoniškės,13.216609593853622,2024-07
766,909,"(29, 39]",Vyras,Šeškinė,11.951525079236074,2024-07
767,909,"(29, 39]",Vyras,Pilaitė,12.590741065860367,2024-07
768,909,"(29, 39]",Vyras,Karoliniškės,11.058137273401965,2024-07
769,909,"(29, 39]",Vyras,Rasos,9.38804423265875,2024-07
770,909,"(29, 39]",Vyras,Viršuliškės,9.327982832375667,2024-07
771,909,"(29, 39]",Vyras,Verkiai,15.478878640205178,2024-07
772,909,"(29, 39]",Vyras,Šnipiškės,10.410734858621773,2024-07
773,909,"(29, 39]",Vyras,Naujininkai,12.688203238215056,2024-07
774,909,"(29, 39]",Vyras,Vilkpėdė,10.371551563046072,2024-07
775,909,"(29, 39]",Vyras,Paneriai,9.045923157861218,2024-07
776,909,"(29, 39]",Vyras,Grigiškės,8.275964449290672,2024-07
777,909,"(29, 39]",Moteris,Justiniškės,11.63757783642674,2024-07
778,909,"(29, 39]",Moteris,Žirmūnai,13.938719214519406,2024-07
779,909,"(29, 39]",Moteris,Žvėrynas,10.009639790939122,2024-07
780,909,"(29, 39]",Moteris,Pašilaičiai,14.687834410115538,2024-07
781,909,"(29, 39]",Moteris,Lazdynai,12.416231101033489,2024-07
782,909,"(29, 39]",Moteris,Naujamiestis,13.10953677316055,2024-07
783,909,"(29, 39]",Moteris,Naujoji Vilnia,13.84952841163863,2024-07
784,909,"(29, 39]",Moteris,Antakalnis,13.890322344723895,2024-07
785,909,"(29, 39]",Moteris,Senamiestis,12.022383133196193,2024-07
786,909,"(29, 39]",Moteris,Fabijoniškės,13.547535646980979,2024-07
787,909,"(29, 39]",Moteris,Šeškinė,12.28245113236343,2024-07
788,909,"(29, 39]",Moteris,Pilaitė,12.921667118987724,2024-07
789,909,"(29, 39]",Moteris,Karoliniškės,11.389063326529321,2024-07
790,909,"(29, 39]",Moteris,Rasos,9.718970285786106,2024-07
791,909,"(29, 39]",Moteris,Viršuliškės,9.658908885503024,2024-07
792,909,"(29, 39]",Moteris,Verkiai,15.809804693332538,2024-07
793,909,"(29, 39]",Moteris,Šnipiškės,10.741660911749129,2024-07
794,909,"(29, 39]",Moteris,Naujininkai,13.019129291342413,2024-07
795,909,"(29, 39]",Moteris,Vilkpėdė,10.702477616173429,2024-07
796,909,"(29, 39]",Moteris,Paneriai,9.376849210988574,2024-07
797,909,"(29, 39]",Moteris,Grigiškės,8.606890502418029,2024-07
798,909,"(19, 29]",Vyras,Justiniškės,9.56984725661281,2024-07
799,909,"(19, 29]",Vyras,Žirmūnai,11.870988634705473,2024-07
800,909,"(19, 29]",Vyras,Žvėrynas,7.941909211125189,2024-07
801,909,"(19, 29]",Vyras,Pašilaičiai,12.620103830301606,2024-07
802,909,"(19, 29]",Vyras,Lazdynai,10.34850052121956,2024-07
803,909,"(19, 29]",Vyras,Naujamiestis,11.041806193346616,2024-07
804,909,"(19, 29]",Vyras,Naujoji Vilnia,11.781797831824697,2024-07
805,909,"(19, 29]",Vyras,Antakalnis,11.822591764909962,2024-07
806,909,"(19, 29]",Vyras,Senamiestis,9.954652553382264,2024-07
807,909,"(19, 29]",Vyras,Fabijoniškės,11.47980506716705,2024-07
808,909,"(19, 29]",Vyras,Šeškinė,10.214720552549501,2024-07
809,909,"(19, 29]",Vyras,Pilaitė,10.853936539173791,2024-07
810,909,"(19, 29]",Vyras,Karoliniškės,9.321332746715388,2024-07
811,909,"(19, 29]",Vyras,Rasos,7.6512397059721735,2024-07
812,909,"(19, 29]",Vyras,Viršuliškės,7.591178305689091,2024-07
813,909,"(19, 29]",Vyras,Verkiai,13.742074113518605,2024-07
814,909,"(19, 29]",Vyras,Šnipiškės,8.673930331935196,2024-07
815,909,"(19, 29]",Vyras,Naujininkai,10.951398711528483,2024-07
816,909,"(19, 29]",Vyras,Vilkpėdė,8.6347470363595,2024-07
817,909,"(19, 29]",Vyras,Paneriai,7.309118631174645,2024-07
818,909,"(19, 29]",Vyras,Grigiškės,6.539159922604098,2024-07
819,909,"(19, 29]",Moteris,Justiniškės,9.90077330974017,2024-07
820,909,"(19, 29]",Moteris,Žirmūnai,12.201914687832833,2024-07
821,909,"(19, 29]",Moteris,Žvėrynas,8.27283526425255,2024-07
822,909,"(19, 29]",Moteris,Pašilaičiai,12.951029883428966,2024-07
823,909,"(19, 29]",Moteris,Lazdynai,10.67942657434692,2024-07
824,909,"(19, 29]",Moteris,Naujamiestis,11.372732246473976,2024-07
825,909,"(19, 29]",Moteris,Naujoji Vilnia,12.112723884952057,2024-07
826,909,"(19, 29]",Moteris,Antakalnis,12.153517818037322,2024-07
827,909,"(19, 29]",Moteris,Senamiestis,10.28557860650962,2024-07
828,909,"(19, 29]",Moteris,Fabijoniškės,11.81073112029441,2024-07
829,909,"(19, 29]",Moteris,Šeškinė,10.545646605676858,2024-07
830,909,"(19, 29]",Moteris,Pilaitė,11.184862592301151,2024-07
831,909,"(19, 29]",Moteris,Karoliniškės,9.652258799842748,2024-07
832,909,"(19, 29]",Moteris,Rasos,7.982165759099534,2024-07
833,909,"(19, 29]",Moteris,Viršuliškės,7.922104358816451,2024-07
834,909,"(19, 29]",Moteris,Verkiai,14.073000166645965,2024-07
835,909,"(19, 29]",Moteris,Šnipiškės,9.004856385062556,2024-07
836,909,"(19, 29]",Moteris,Naujininkai,11.282324764655844,2024-07
837,909,"(19, 29]",Moteris,Vilkpėdė,8.965673089486856,2024-07
838,909,"(19, 29]",Moteris,Paneriai,7.640044684302001,2024-07
839,909,"(19, 29]",Moteris,Grigiškės,6.870085975731456,2024-07
840,909,"(9, 19]",Vyras,Justiniškės,7.567168336208017,2024-07
841,909,"(9, 19]",Vyras,Žirmūnai,9.868309714300679,2024-07
842,909,"(9, 19]",Vyras,Žvėrynas,5.939230290720401,2024-07
843,909,"(9, 19]",Vyras,Pašilaičiai,10.617424909896812,2024-07
844,909,"(9, 19]",Vyras,Lazdynai,8.345821600814766,2024-07
845,909,"(9, 19]",Vyras,Naujamiestis,9.039127272941823,2024-07
846,909,"(9, 19]",Vyras,Naujoji Vilnia,9.779118911419904,2024-07
847,909,"(9, 19]",Vyras,Antakalnis,9.819912844505168,2024-07
848,909,"(9, 19]",Vyras,Senamiestis,7.95197363297747,2024-07
849,909,"(9, 19]",Vyras,Fabijoniškės,9.477126146762256,2024-07
850,909,"(9, 19]",Vyras,Šeškinė,8.212041632144707,2024-07
851,909,"(9, 19]",Vyras,Pilaitė,8.851257618768997,2024-07
852,909,"(9, 19]",Vyras,Karoliniškės,7.318653826310598,2024-07
853,909,"(9, 19]",Vyras,Rasos,5.648560785567385,2024-07
854,909,"(9, 19]",Vyras,Viršuliškės,5.588499385284299,2024-07
855,909,"(9, 19]",Vyras,Verkiai,11.739395193113811,2024-07
856,909,"(9, 19]",Vyras,Šnipiškės,6.671251411530404,2024-07
857,909,"(9, 19]",Vyras,Naujininkai,8.94871979112369,2024-07
858,909,"(9, 19]",Vyras,Vilkpėdė,6.632068115954706,2024-07
859,909,"(9, 19]",Vyras,Paneriai,5.306439710769849,2024-07
860,909,"(9, 19]",Vyras,Grigiškės,4.536481002199306,2024-07
861,909,"(9, 19]",Moteris,Justiniškės,7.898094389335377,2024-07
862,909,"(9, 19]",Moteris,Žirmūnai,10.19923576742804,2024-07
863,909,"(9, 19]",Moteris,Žvėrynas,6.270156343847757,2024-07
864,909,"(9, 19]",Moteris,Pašilaičiai,10.948350963024172,2024-07
865,909,"(9, 19]",Moteris,Lazdynai,8.676747653942126,2024-07
866,909,"(9, 19]",Moteris,Naujamiestis,9.370053326069183,2024-07
867,909,"(9, 19]",Moteris,Naujoji Vilnia,10.110044964547264,2024-07
868,909,"(9, 19]",Moteris,Antakalnis,10.150838897632529,2024-07
869,909,"(9, 19]",Moteris,Senamiestis,8.282899686104827,2024-07
870,909,"(9, 19]",Moteris,Fabijoniškės,9.808052199889616,2024-07
871,909,"(9, 19]",Moteris,Šeškinė,8.542967685272064,2024-07
872,909,"(9, 19]",Moteris,Pilaitė,9.182183671896357,2024-07
873,909,"(9, 19]",Moteris,Karoliniškės,7.649579879437958,2024-07
874,909,"(9, 19]",Moteris,Rasos,5.979486838694742,2024-07
875,909,"(9, 19]",Moteris,Viršuliškės,5.919425438411658,2024-07
876,909,"(9, 19]",Moteris,Verkiai,12.070321246241168,2024-07
877,909,"(9, 19]",Moteris,Šnipiškės,7.002177464657763,2024-07
878,909,"(9, 19]",Moteris,Naujininkai,9.27964584425105,2024-07
879,909,"(9, 19]",Moteris,Vilkpėdė,6.962994169082062,2024-07
880,909,"(9, 19]",Moteris,Paneriai,5.637365763897208,2024-07
881,909,"(9, 19]",Moteris,Grigiškės,4.867407055326662,2024-07
882,909,"(-1, 9]",Vyras,Justiniškės,11.016314088697744,2024-07
883,909,"(-1, 9]",Vyras,Žirmūnai,13.317455466790406,2024-07
884,909,"(-1, 9]",Vyras,Žvėrynas,9.388376043210126,2024-07
885,909,"(-1, 9]",Vyras,Pašilaičiai,14.066570662386539,2024-07
886,909,"(-1, 9]",Vyras,Lazdynai,11.794967353304493,2024-07
887,909,"(-1, 9]",Vyras,Naujamiestis,12.48827302543155,2024-07
888,909,"(-1, 9]",Vyras,Naujoji Vilnia,13.22826466390963,2024-07
889,909,"(-1, 9]",Vyras,Antakalnis,13.269058596994899,2024-07
890,909,"(-1, 9]",Vyras,Senamiestis,11.401119385467197,2024-07
891,909,"(-1, 9]",Vyras,Fabijoniškės,12.926271899251983,2024-07
892,909,"(-1, 9]",Vyras,Šeškinė,11.661187384634434,2024-07
893,909,"(-1, 9]",Vyras,Pilaitė,12.300403371258728,2024-07
894,909,"(-1, 9]",Vyras,Karoliniškės,10.767799578800325,2024-07
895,909,"(-1, 9]",Vyras,Rasos,9.09770653805711,2024-07
896,909,"(-1, 9]",Vyras,Viršuliškės,9.037645137774025,2024-07
897,909,"(-1, 9]",Vyras,Verkiai,15.188540945603538,2024-07
898,909,"(-1, 9]",Vyras,Šnipiškės,10.12039716402013,2024-07
899,909,"(-1, 9]",Vyras,Naujininkai,12.397865543613417,2024-07
900,909,"(-1, 9]",Vyras,Vilkpėdė,10.081213868444433,2024-07
901,909,"(-1, 9]",Vyras,Paneriai,8.755585463259578,2024-07
902,909,"(-1, 9]",Vyras,Grigiškės,7.985626754689033,2024-07
903,909,"(-1, 9]",Moteris,Justiniškės,11.3472401418251,2024-07
904,909,"(-1, 9]",Moteris,Žirmūnai,13.648381519917763,2024-07
905,909,"(-1, 9]",Moteris,Žvėrynas,9.719302096337483,2024-07
906,909,"(-1, 9]",Moteris,Pašilaičiai,14.397496715513899,2024-07
907,909,"(-1, 9]",Moteris,Lazdynai,12.12589340643185,2024-07
908,909,"(-1, 9]",Moteris,Naujamiestis,12.819199078558906,2024-07
909,909,"(-1, 9]",Moteris,Naujoji Vilnia,13.559190717036987,2024-07
910,909,"(-1, 9]",Moteris,Antakalnis,13.599984650122256,2024-07
911,909,"(-1, 9]",Moteris,Senamiestis,11.732045438594554,2024-07
912,909,"(-1, 9]",Moteris,Fabijoniškės,13.25719795237934,2024-07
913,909,"(-1, 9]",Moteris,Šeškinė,11.992113437761791,2024-07
914,909,"(-1, 9]",Moteris,Pilaitė,12.631329424386085,2024-07
915,909,"(-1, 9]",Moteris,Karoliniškės,11.098725631927682,2024-07
916,909,"(-1, 9]",Moteris,Rasos,9.428632591184467,2024-07
917,909,"(-1, 9]",Moteris,Viršuliškės,9.368571190901381,2024-07
918,909,"(-1, 9]",Moteris,Verkiai,15.519466998730895,2024-07
919,909,"(-1, 9]",Moteris,Šnipiškės,10.451323217147486,2024-07
920,909,"(-1, 9]",Moteris,Naujininkai,12.728791596740773,2024-07
921,909,"(-1, 9]",Moteris,Vilkpėdė,10.41213992157179,2024-07
922,909,"(-1, 9]",Moteris,Paneriai,9.086511516386935,2024-07
923,909,"(-1, 9]",Moteris,Grigiškės,8.31655280781639,2024-07
924,910,"(79, 89]",Vyras,Justiniškės,1.0127363830666454,2024-08
925,910,"(79, 89]",Vyras,Žirmūnai,3.3138777611593078,2024-08
926,910,"(79, 89]",Vyras,Žvėrynas,-0.615201662420974,2024-08
927,910,"(79, 89]",Vyras,Pašilaičiai,4.062992956755439,2024-08
928,910,"(79, 89]",Vyras,Lazdynai,1.7913896476733946,2024-08
929,910,"(79, 89]",Vyras,Naujamiestis,2.484695319800453,2024-08
930,910,"(79, 89]",Vyras,Naujoji Vilnia,3.224686958278534,2024-08
931,910,"(79, 89]",Vyras,Antakalnis,3.265480891363799,2024-08
932,910,"(79, 89]",Vyras,Senamiestis,1.397541679836099,2024-08
933,910,"(79, 89]",Vyras,Fabijoniškės,2.9226941936208846,2024-08
934,910,"(79, 89]",Vyras,Šeškinė,1.6576096790033361,2024-08
935,910,"(79, 89]",Vyras,Pilaitė,2.296825665627628,2024-08
936,910,"(79, 89]",Vyras,Karoliniškės,0.764221873169225,2024-08
937,910,"(79, 89]",Vyras,Rasos,-0.9058711675739879,2024-08
938,910,"(79, 89]",Vyras,Viršuliškės,-0.965932567857072,2024-08
939,910,"(79, 89]",Vyras,Verkiai,5.184963239972442,2024-08
940,910,"(79, 89]",Vyras,Šnipiškės,0.11681945838903296,2024-08
941,910,"(79, 89]",Vyras,Naujininkai,2.3942878379823203,2024-08
942,910,"(79, 89]",Vyras,Vilkpėdė,0.07763616281333441,2024-08
943,910,"(79, 89]",Vyras,Paneriai,-1.247992242371522,2024-08
944,910,"(79, 89]",Vyras,Grigiškės,-2.0179509509420672,2024-08
945,910,"(79, 89]",Moteris,Justiniškės,1.343662436194002,2024-08
946,910,"(79, 89]",Moteris,Žirmūnai,3.6448038142866643,2024-08
947,910,"(79, 89]",Moteris,Žvėrynas,-0.2842756092936174,2024-08
948,910,"(79, 89]",Moteris,Pašilaičiai,4.393919009882795,2024-08
949,910,"(79, 89]",Moteris,Lazdynai,2.122315700800751,2024-08
950,910,"(79, 89]",Moteris,Naujamiestis,2.8156213729278097,2024-08
951,910,"(79, 89]",Moteris,Naujoji Vilnia,3.5556130114058906,2024-08
952,910,"(79, 89]",Moteris,Antakalnis,3.5964069444911555,2024-08
953,910,"(79, 89]",Moteris,Senamiestis,1.7284677329634555,2024-08
954,910,"(79, 89]",Moteris,Fabijoniškės,3.253620246748241,2024-08
955,910,"(79, 89]",Moteris,Šeškinė,1.9885357321306927,2024-08
956,910,"(79, 89]",Moteris,Pilaitė,2.6277517187549844,2024-08
957,910,"(79, 89]",Moteris,Karoliniškės,1.0951479262965815,2024-08
958,910,"(79, 89]",Moteris,Rasos,-0.5749451144466313,2024-08
959,910,"(79, 89]",Moteris,Viršuliškės,-0.6350065147297155,2024-08
960,910,"(79, 89]",Moteris,Verkiai,5.515889293099798,2024-08
961,910,"(79, 89]",Moteris,Šnipiškės,0.4477455115163895,2024-08
962,910,"(79, 89]",Moteris,Naujininkai,2.725213891109677,2024-08
963,910,"(79, 89]",Moteris,Vilkpėdė,0.408562215940691,2024-08
964,910,"(79, 89]",Moteris,Paneriai,-0.9170661892441654,2024-08
965,910,"(79, 89]",Moteris,Grigiškės,-1.6870248978147107,2024-08
966,910,"(89, 99]",Vyras,Justiniškės,0.051220802822797395,2024-08
967,910,"(89, 99]",Vyras,Žirmūnai,2.35236218091546,2024-08
968,910,"(89, 99]",Vyras,Žvėrynas,-1.5767172426648228,2024-08
969,910,"(89, 99]",Vyras,Pašilaičiai,3.101477376511589,2024-08
970,910,"(89, 99]",Vyras,Lazdynai,0.8298740674295466,2024-08
971,910,"(89, 99]",Vyras,Naujamiestis,1.5231797395566034,2024-08
972,910,"(89, 99]",Vyras,Naujoji Vilnia,2.2631713780346843,2024-08
973,910,"(89, 99]",Vyras,Antakalnis,2.303965311119949,2024-08
974,910,"(89, 99]",Vyras,Senamiestis,0.4360260995922509,2024-08
975,910,"(89, 99]",Vyras,Fabijoniškės,1.9611786133770366,2024-08
976,910,"(89, 99]",Vyras,Šeškinė,0.6960940987594864,2024-08
977,910,"(89, 99]",Vyras,Pilaitė,1.335310085383778,2024-08
978,910,"(89, 99]",Vyras,Karoliniškės,-0.1972937070746248,2024-08
979,910,"(89, 99]",Vyras,Rasos,-1.8673867478178368,2024-08
980,910,"(89, 99]",Vyras,Viršuliškės,-1.927448148100921,2024-08
981,910,"(89, 99]",Vyras,Verkiai,4.223447659728592,2024-08
982,910,"(89, 99]",Vyras,Šnipiškės,-0.8446961218548168,2024-08
983,910,"(89, 99]",Vyras,Naujininkai,1.4327722577384705,2024-08
984,910,"(89, 99]",Vyras,Vilkpėdė,-0.8838794174305153,2024-08
985,910,"(89, 99]",Vyras,Paneriai,-2.20950782261537,2024-08
986,910,"(89, 99]",Vyras,Grigiškės,-2.979466531185916,2024-08
987,910,"(89, 99]",Moteris,Justiniškės,0.38214685595015396,2024-08
988,910,"(89, 99]",Moteris,Žirmūnai,2.6832882340428164,2024-08
989,910,"(89, 99]",Moteris,Žvėrynas,-1.2457911895374663,2024-08
990,910,"(89, 99]",Moteris,Pašilaičiai,3.432403429638949,2024-08
991,910,"(89, 99]",Moteris,Lazdynai,1.1608001205569032,2024-08
992,910,"(89, 99]",Moteris,Naujamiestis,1.8541057926839635,2024-08
993,910,"(89, 99]",Moteris,Naujoji Vilnia,2.594097431162041,2024-08
994,910,"(89, 99]",Moteris,Antakalnis,2.6348913642473093,2024-08
995,910,"(89, 99]",Moteris,Senamiestis,0.7669521527196075,2024-08
996,910,"(89, 99]",Moteris,Fabijoniškės,2.292104666504393,2024-08
997,910,"(89, 99]",Moteris,Šeškinė,1.027020151886843,2024-08
998,910,"(89, 99]",Moteris,Pilaitė,1.6662361385111346,2024-08
999,910,"(89, 99]",Moteris,Karoliniškės,0.13363234605273178,2024-08
1000,910,"(89, 99]",Moteris,Rasos,-1.5364606946904802,2024-08
1001,910,"(89, 99]",Moteris,Viršuliškės,-1.5965220949735643,2024-08
1002,910,"(89, 99]",Moteris,Verkiai,4.554373712855952,2024-08
1003,910,"(89, 99]",Moteris,Šnipiškės,-0.5137700687274602,2024-08
1004,910,"(89, 99]",Moteris,Naujininkai,1.763698310865827,2024-08
1005,910,"(89, 99]",Moteris,Vilkpėdė,-0.552953364303157,2024-08
1006,910,"(89, 99]",Moteris,Paneriai,-1.8785817694880134,2024-08
1007,910,"(89, 99]",Moteris,Grigiškės,-2.6485404780585595,2024-08
1008,910,"(99, 109]",Vyras,Justiniškės,0.848100440384755,2024-08
1009,910,"(99, 109]",Vyras,Žirmūnai,3.1492418184774174,2024-08
1010,910,"(99, 109]",Vyras,Žvėrynas,-0.7798376051028661,2024-08
1011,910,"(99, 109]",Vyras,Pašilaičiai,3.8983570140735466,2024-08
1012,910,"(99, 109]",Vyras,Lazdynai,1.6267537049915024,2024-08
1013,910,"(99, 109]",Vyras,Naujamiestis,2.320059377118561,2024-08
1014,910,"(99, 109]",Vyras,Naujoji Vilnia,3.060051015596642,2024-08
1015,910,"(99, 109]",Vyras,Antakalnis,3.1008449486819067,2024-08
1016,910,"(99, 109]",Vyras,Senamiestis,1.2329057371542067,2024-08
1017,910,"(99, 109]",Vyras,Fabijoniškės,2.7580582509389924,2024-08
1018,910,"(99, 109]",Vyras,Šeškinė,1.4929737363214421,2024-08
1019,910,"(99, 109]",Vyras,Pilaitė,2.1321897229457356,2024-08
1020,910,"(99, 109]",Vyras,Karoliniškės,0.5995859304873328,2024-08
1021,910,"(99, 109]",Vyras,Rasos,-1.07050711025588,2024-08
1022,910,"(99, 109]",Vyras,Viršuliškės,-1.1305685105389642,2024-08
1023,910,"(99, 109]",Vyras,Verkiai,5.0203272972905495,2024-08
1024,910,"(99, 109]",Vyras,Šnipiškės,-0.04781648429285923,2024-08
1025,910,"(99, 109]",Vyras,Naujininkai,2.229651895300428,2024-08
1026,910,"(99, 109]",Vyras,Vilkpėdė,-0.08699977986855778,2024-08
1027,910,"(99, 109]",Vyras,Paneriai,-1.4126281850534141,2024-08
1028,910,"(99, 109]",Vyras,Grigiškės,-2.1825868936239594,2024-08
1029,910,"(99, 109]",Moteris,Justiniškės,1.1790264935121115,2024-08
1030,910,"(99, 109]",Moteris,Žirmūnai,3.480167871604774,2024-08
1031,910,"(99, 109]",Moteris,Žvėrynas,-0.4489115519755096,2024-08
1032,910,"(99, 109]",Moteris,Pašilaičiai,4.229283067200905,2024-08
1033,910,"(99, 109]",Moteris,Lazdynai,1.957679758118859,2024-08
1034,910,"(99, 109]",Moteris,Naujamiestis,2.6509854302459193,2024-08
1035,910,"(99, 109]",Moteris,Naujoji Vilnia,3.3909770687239966,2024-08
1036,910,"(99, 109]",Moteris,Antakalnis,3.431771001809265,2024-08
1037,910,"(99, 109]",Moteris,Senamiestis,1.5638317902815633,2024-08
1038,910,"(99, 109]",Moteris,Fabijoniškės,3.088984304066349,2024-08
1039,910,"(99, 109]",Moteris,Šeškinė,1.8238997894487987,2024-08
1040,910,"(99, 109]",Moteris,Pilaitė,2.463115776073092,2024-08
1041,910,"(99, 109]",Moteris,Karoliniškės,0.9305119836146893,2024-08
1042,910,"(99, 109]",Moteris,Rasos,-0.7395810571285235,2024-08
1043,910,"(99, 109]",Moteris,Viršuliškės,-0.7996424574116077,2024-08
1044,910,"(99, 109]",Moteris,Verkiai,5.351253350417908,2024-08
1045,910,"(99, 109]",Moteris,Šnipiškės,0.28310956883449734,2024-08
1046,910,"(99, 109]",Moteris,Naujininkai,2.5605779484277846,2024-08
1047,910,"(99, 109]",Moteris,Vilkpėdė,0.2439262732587988,2024-08
1048,910,"(99, 109]",Moteris,Paneriai,-1.0817021319260576,2024-08
1049,910,"(99, 109]",Moteris,Grigiškės,-1.8516608404966028,2024-08
1050,910,"(59, 69]",Vyras,Justiniškės,3.6770126218568358,2024-08
1051,910,"(59, 69]",Vyras,Žirmūnai,5.978153999949498,2024-08
1052,910,"(59, 69]",Vyras,Žvėrynas,2.0490745763692164,2024-08
1053,910,"(59, 69]",Vyras,Pašilaičiai,6.727269195545629,2024-08
1054,910,"(59, 69]",Vyras,Lazdynai,4.455665886463585,2024-08
1055,910,"(59, 69]",Vyras,Naujamiestis,5.1489715585906435,2024-08
1056,910,"(59, 69]",Vyras,Naujoji Vilnia,5.888963197068723,2024-08
1057,910,"(59, 69]",Vyras,Antakalnis,5.929757130153989,2024-08
1058,910,"(59, 69]",Vyras,Senamiestis,4.061817918626289,2024-08
1059,910,"(59, 69]",Vyras,Fabijoniškės,5.586970432411075,2024-08
1060,910,"(59, 69]",Vyras,Šeškinė,4.3218859177935265,2024-08
1061,910,"(59, 69]",Vyras,Pilaitė,4.961101904417818,2024-08
1062,910,"(59, 69]",Vyras,Karoliniškės,3.4284981119594153,2024-08
1063,910,"(59, 69]",Vyras,Rasos,1.7584050712162007,2024-08
1064,910,"(59, 69]",Vyras,Viršuliškės,1.6983436709331183,2024-08
1065,910,"(59, 69]",Vyras,Verkiai,7.84923947876263,2024-08
1066,910,"(59, 69]",Vyras,Šnipiškės,2.7810956971792233,2024-08
1067,910,"(59, 69]",Vyras,Naujininkai,5.058564076772511,2024-08
1068,910,"(59, 69]",Vyras,Vilkpėdė,2.741912401603525,2024-08
1069,910,"(59, 69]",Vyras,Paneriai,1.4162839964186684,2024-08
1070,910,"(59, 69]",Vyras,Grigiškės,0.6463252878481232,2024-08
1071,910,"(59, 69]",Moteris,Justiniškės,4.0079386749841905,2024-08
1072,910,"(59, 69]",Moteris,Žirmūnai,6.309080053076855,2024-08
1073,910,"(59, 69]",Moteris,Žvėrynas,2.380000629496571,2024-08
1074,910,"(59, 69]",Moteris,Pašilaičiai,7.0581952486729875,2024-08
1075,910,"(59, 69]",Moteris,Lazdynai,4.78659193959094,2024-08
1076,910,"(59, 69]",Moteris,Naujamiestis,5.479897611718002,2024-08
1077,910,"(59, 69]",Moteris,Naujoji Vilnia,6.219889250196079,2024-08
1078,910,"(59, 69]",Moteris,Antakalnis,6.260683183281346,2024-08
1079,910,"(59, 69]",Moteris,Senamiestis,4.392743971753644,2024-08
1080,910,"(59, 69]",Moteris,Fabijoniškės,5.91789648553843,2024-08
1081,910,"(59, 69]",Moteris,Šeškinė,4.652811970920881,2024-08
1082,910,"(59, 69]",Moteris,Pilaitė,5.292027957545173,2024-08
1083,910,"(59, 69]",Moteris,Karoliniškės,3.75942416508677,2024-08
1084,910,"(59, 69]",Moteris,Rasos,2.089331124343559,2024-08
1085,910,"(59, 69]",Moteris,Viršuliškės,2.029269724060475,2024-08
1086,910,"(59, 69]",Moteris,Verkiai,8.18016553188999,2024-08
1087,910,"(59, 69]",Moteris,Šnipiškės,3.112021750306578,2024-08
1088,910,"(59, 69]",Moteris,Naujininkai,5.389490129899865,2024-08
1089,910,"(59, 69]",Moteris,Vilkpėdė,3.0728384547308796,2024-08
1090,910,"(59, 69]",Moteris,Paneriai,1.7472100495460232,2024-08
1091,910,"(59, 69]",Moteris,Grigiškės,0.977251340975478,2024-08
1092,910,"(69, 79]",Vyras,Justiniškės,2.070540404152659,2024-08
